_MEMBER_M19050.Micro,_MEMBER_M19050.OPC,_MEMBER_M19050.Oligo,_MEMBER_M59593.Micro,_MEMBER_M59593.OPC,_MEMBER_M59593.Oligo,_MEMBER_Specific,_LogP_M19050.Micro,_LogP_M19050.OPC,_LogP_M19050.Oligo,_LogP_M59593.Micro,_LogP_M59593.OPC,_LogP_M59593.Oligo,_LogP_Specific,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.9,C4317009,M0000001,1,0,DisGeNET,35,Diverticular Diseases,,-2.9,8.7,5.2,30304,83,168,4,2.4,1.2,658|6863|55083|56243,BMPR1B|TAC1|KIF26B|KIAA1217,-1.5,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.9,C0032131,M0000001,1,0,DisGeNET,35,Plasmacytoma,,-2.9,6.4,4.8,30304,142,168,5,3,1.3,639|1879|3479|5788|26040,PRDM1|EBF1|IGF1|PTPRC|SETBP1,-1.5,0
1,0,0,0,0,0,0,-2.9,0,0,0,0,0,0,C1847835,M1000000,1,0,DisGeNET,35,VITILIGO-ASSOCIATED MULTIPLE AUTOIMMUNE DISEASE SUSCEPTIBILITY 1 (finding),,-2.9,8.6,5.2,30304,301,47,4,8.5,4.1,3119|4988|5293|5467,HLA-DQB1|OPRM1|PIK3CD|PPARD,-1.5,0
1,0,0,0,0,0,1,-2.2,0,0,0,0,0,-2.9,C0155626,M1000001,2,0,DisGeNET,35,Acute myocardial infarction,,-2.9,2.8,3.8,30304,766,168,12,7.1,2,864|1523|2321|3479|4306|4854|6863|7450|9734|30009|55553|83641,RUNX3|CUX1|FLT1|IGF1|NR3C2|NOTCH3|TAC1|VWF|HDAC9|TBX21|SOX6|FAM107B,-1.5,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.9,C0266013,M0000001,1,0,DisGeNET,35,Congenital hypoplasia of breast,,-2.9,14,6.1,30304,38,168,3,1.8,1,6663|6926|55636,SOX10|TBX3|CHD7,-1.5,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.9,C1301355,M0000001,1,0,DisGeNET,35,Myelodysplastic-Myeloproliferative Diseases,,-2.9,14,6.1,30304,38,168,3,1.8,1,2122|2322|26040,MECOM|FLT3|SETBP1,-1.5,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.9,C0278996,M0000001,1,0,DisGeNET,35,Malignant Head and Neck Neoplasm,,-2.9,2.8,3.8,30304,767,168,12,7.1,2,860|864|2034|3479|3727|4810|5788|5915|5966|6095|9734|9839,RUNX2|RUNX3|EPAS1|IGF1|JUND|NHS|PTPRC|RARB|REL|RORA|HDAC9|ZEB2,-1.5,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.9,C1335177,M0000001,1,0,DisGeNET,35,Ovarian Serous Adenocarcinoma,,-2.9,6.3,4.7,30304,143,168,5,3,1.3,2567|3909|4854|6909|8631,GABRG3|LAMA3|NOTCH3|TBX2|SKAP1,-1.5,0
1,0,0,0,0,0,0,-2.9,0,0,0,0,0,0,C0042963,M1000000,1,0,DisGeNET,35,Vomiting,,-2.9,8.5,5.2,30304,303,47,4,8.5,4.1,712|3119|4988|5293,C1QA|HLA-DQB1|OPRM1|PIK3CD,-1.5,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.9,C0023269,M0000001,1,0,DisGeNET,35,leiomyosarcoma,,-2.9,5.1,4.5,30304,213,168,6,3.6,1.4,1462|3479|4205|6935|9734|9839,VCAN|IGF1|MEF2A|ZEB1|HDAC9|ZEB2,-1.5,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.9,C0026499,M0000001,1,0,DisGeNET,35,Monosomy,,-2.9,5.1,4.5,30304,213,168,6,3.6,1.4,2122|2322|3479|10320|26040|55636,MECOM|FLT3|IGF1|IKZF1|SETBP1|CHD7,-1.5,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.9,C0740457,M0000001,1,0,DisGeNET,35,Malignant neoplasm of kidney,,-2.9,3,3.9,30304,664,168,11,6.5,1.9,860|864|1462|2034|2321|4602|6095|6925|7068|7942|9839,RUNX2|RUNX3|VCAN|EPAS1|FLT1|MYB|RORA|TCF4|THRB|TFEB|ZEB2,-1.5,0
0,0,0,0,1,0,0,0,0,0,0,-2.9,0,0,C0017612,M0000100,1,0,DisGeNET,35,"Glaucoma, Open-Angle",,-2.9,14,6.1,30304,129,50,3,6,3.4,858|2100|2296,CAV2|ESR2|FOXC1,-1.5,0
1,0,0,0,0,0,1,-2.9,0,0,0,0,0,-2.1,C0947751,M1000001,2,0,DisGeNET,35,Vascular inflammations,,-2.9,8.5,5.2,30304,305,47,4,8.5,4.1,5293|5467|6404|11309,PIK3CD|PPARD|SELPLG|SLCO2B1,-1.5,0
1,0,0,1,0,0,0,-2.7,0,0,-2.9,0,0,0,C0024419,M1001000,2,0,DisGeNET,35,Waldenstrom Macroglobulinemia,,-2.9,14,6,30304,162,40,3,7.5,4.2,3059|7805|29760,HCLS1|LAPTM5|BLNK,-1.5,0
1,0,0,0,0,0,1,-2.6,0,0,0,0,0,-2.9,C0035078,M1000001,2,0,DisGeNET,35,Kidney Failure,,-2.9,3.8,4.1,30304,378,168,8,4.8,1.6,2321|3131|3479|4306|4602|5745|7450|54345,FLT1|HLF|IGF1|NR3C2|MYB|PTH1R|VWF|SOX18,-1.5,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.9,C0278721,M0000001,1,0,DisGeNET,35,Adult Lymphoblastic Lymphoma,,-2.9,8.5,5.2,30304,85,168,4,2.4,1.2,2122|4773|6573|6886,MECOM|NFATC2|SLC19A1|TAL1,-1.5,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.9,C0279525,M0000001,1,0,DisGeNET,35,Childhood Lymphoblastic Lymphoma,,-2.9,8.5,5.2,30304,85,168,4,2.4,1.2,2122|4773|6573|6886,MECOM|NFATC2|SLC19A1|TAL1,-1.5,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.9,C4551570,M0000001,1,0,DisGeNET,35,2-3 toe syndactyly,,-2.9,8.5,5.2,30304,85,168,4,2.4,1.2,658|3516|6660|170302,BMPR1B|RBPJ|SOX5|ARX,-1.5,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.9,C0200633,M0000001,1,0,DisGeNET,35,Neutrophil count (procedure),,-2.9,6.2,4.7,30304,145,168,5,3,1.3,2113|2322|9586|55636|81704,ETS1|FLT3|CREB5|CHD7|DOCK8,-1.5,0
0,0,0,0,1,0,1,0,0,0,0,-2.7,0,-2.9,C0238301,M0000101,2,0,DisGeNET,35,Cancer of Nasopharynx,,-2.9,6.2,4.7,30304,145,168,5,3,1.3,2113|2122|3479|6909|143872,ETS1|MECOM|IGF1|TBX2|ARHGAP42,-1.5,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.9,C0029489,M0000001,1,0,DisGeNET,35,Other alopecia,,-2.9,14,6,30304,39,168,3,1.8,1,1879|4983|9734,EBF1|OPHN1|HDAC9,-1.5,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.9,C0454455,M0000001,1,0,DisGeNET,35,Mirror movements disorder,,-2.9,14,6,30304,39,168,3,1.8,1,4208|6663|55636,MEF2C|SOX10|CHD7,-1.5,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.9,C0524957,M0000001,1,0,DisGeNET,35,Corneal Topography,,-2.9,14,6,30304,39,168,3,1.8,1,1902|6660|11174,LPAR1|SOX5|ADAMTS6,-1.5,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.9,C2676272,M0000001,1,0,DisGeNET,35,"Alopecia, Androgenetic, 3",,-2.9,14,6,30304,39,168,3,1.8,1,1879|4983|9734,EBF1|OPHN1|HDAC9,-1.5,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.9,C2678038,M0000001,1,0,DisGeNET,35,"Alopecia, Androgenetic, 2",,-2.9,14,6,30304,39,168,3,1.8,1,1879|4983|9734,EBF1|OPHN1|HDAC9,-1.5,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.9,C4049090,M0000001,1,0,DisGeNET,35,"Alopecia, Androgenetic, 1",,-2.9,14,6,30304,39,168,3,1.8,1,1879|4983|9734,EBF1|OPHN1|HDAC9,-1.5,0
1,0,0,0,0,0,0,-2.9,0,0,0,0,0,0,C1862382,M1000000,1,0,DisGeNET,35,SVEINSSON CHORIORETINAL ATROPHY,,-2.9,14,6,30304,139,47,3,6.4,3.6,3119|4988|5293,HLA-DQB1|OPRM1|PIK3CD,-1.5,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.9,C0879615,M0000001,1,0,DisGeNET,35,Stromal Neoplasm,,-2.9,8.4,5.1,30304,86,168,4,2.4,1.2,1301|1462|6935|7450,COL11A1|VCAN|ZEB1|VWF,-1.5,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.9,C1855728,M0000001,1,0,DisGeNET,35,Low posterior hairline,,-2.9,8.4,5.1,30304,86,168,4,2.4,1.2,3479|4854|6909|9935,IGF1|NOTCH3|TBX2|MAFB,-1.5,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.9,C4021611,M0000001,1,0,DisGeNET,35,Abnormality of epiphysis morphology,,-2.9,8.4,5.1,30304,86,168,4,2.4,1.2,658|860|5745|9935,BMPR1B|RUNX2|PTH1R|MAFB,-1.5,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.8,C0018817,M0000001,1,0,DisGeNET,35,Atrial Septal Defects,,-2.8,3.8,4.1,30304,384,168,8,4.8,1.6,2296|4854|5080|6909|9839|10082|26040|55636,FOXC1|NOTCH3|PAX6|TBX2|ZEB2|GPC6|SETBP1|CHD7,-1.4,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.8,C0154723,M0000001,1,0,DisGeNET,35,Migraine with Aura,,-2.8,8.3,5.1,30304,87,168,4,2.4,1.2,4854|6863|7450|63976,NOTCH3|TAC1|VWF|PRDM16,-1.4,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.8,C0026760,M0000001,1,0,DisGeNET,35,Multiple Epiphyseal Dysplasia,,-2.8,14,5.9,30304,40,168,3,1.8,1,1301|2321|7450,COL11A1|FLT1|VWF,-1.4,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.8,C1398312,M0000001,1,0,DisGeNET,35,Narrow palate,,-2.8,14,5.9,30304,40,168,3,1.8,1,6660|6909|26040,SOX5|TBX2|SETBP1,-1.4,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.8,C2936380,M0000001,1,0,DisGeNET,35,Neointima,,-2.8,14,5.9,30304,40,168,3,1.8,1,2321|4602|5788,FLT1|MYB|PTPRC,-1.4,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.8,C4021785,M0000001,1,0,DisGeNET,35,Abnormality of the metacarpal bones,,-2.8,14,5.9,30304,40,168,3,1.8,1,860|3516|6926,RUNX2|RBPJ|TBX3,-1.4,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.8,C0013363,M0000001,1,0,DisGeNET,35,Dysautonomia,,-2.8,6.1,4.6,30304,148,168,5,3,1.3,2572|3479|6663|6863|6925,GAD2|IGF1|SOX10|TAC1|TCF4,-1.4,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.8,C0037315,M0000001,1,0,DisGeNET,35,Sleep Apnea Syndromes,,-2.8,6.1,4.6,30304,148,168,5,3,1.3,860|3479|4306|6925|7450,RUNX2|IGF1|NR3C2|TCF4|VWF,-1.4,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.8,C0040028,M0000001,1,0,DisGeNET,35,"Thrombocythemia, Essential",,-2.8,4.9,4.4,30304,220,168,6,3.6,1.4,794|2321|3479|4602|4773|9734,CALB2|FLT1|IGF1|MYB|NFATC2|HDAC9,-1.4,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.8,C0003492,M0000001,1,0,DisGeNET,35,Aortic coarctation,,-2.8,8.2,5,30304,88,168,4,2.4,1.2,2296|5745|7026|55636,FOXC1|PTH1R|NR2F2|CHD7,-1.4,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.8,C0079748,M0000001,1,0,DisGeNET,35,Precursor cell lymphoblastic lymphoma,,-2.8,8.2,5,30304,88,168,4,2.4,1.2,2122|4773|6573|6886,MECOM|NFATC2|SLC19A1|TAL1,-1.4,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.8,C0152459,M0000001,1,0,DisGeNET,35,Linear atrophy,,-2.8,6.1,4.6,30304,149,168,5,3,1.3,794|2567|3479|5452|6663,CALB2|GABRG3|IGF1|POU2F2|SOX10,-1.4,0
0,0,0,0,1,0,1,0,0,0,0,-2.8,0,-2.2,C0153392,M0000101,2,0,DisGeNET,35,Malignant neoplasm of nasopharynx,,-2.8,13,5.9,30304,136,50,3,6,3.4,56999|65108|143872,ADAMTS9|MARCKSL1|ARHGAP42,-1.4,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.8,C3887461,M0000001,1,0,DisGeNET,35,Head and Neck Carcinoma,,-2.8,2.8,3.7,30304,786,168,12,7.1,2,860|864|3479|3727|4810|5788|5915|5966|6095|6938|9734|9839,RUNX2|RUNX3|IGF1|JUND|NHS|PTPRC|RARB|REL|RORA|TCF12|HDAC9|ZEB2,-1.4,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.8,C0018991,M0000001,1,0,DisGeNET,35,Hemiplegia,,-2.8,13,5.8,30304,41,168,3,1.8,1,4854|81704|170302,NOTCH3|DOCK8|ARX,-1.4,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.8,C0030848,M0000001,1,0,DisGeNET,35,Peyronie Disease,,-2.8,13,5.8,30304,41,168,3,1.8,1,860|3479|9734,RUNX2|IGF1|HDAC9,-1.4,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.8,C0877165,M0000001,1,0,DisGeNET,35,Short phalanx of finger,,-2.8,13,5.8,30304,41,168,3,1.8,1,658|4810|5745,BMPR1B|NHS|PTH1R,-1.4,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.8,C1842060,M0000001,1,0,DisGeNET,35,Prominent supraorbital ridges,,-2.8,13,5.8,30304,41,168,3,1.8,1,4983|6925|170302,OPHN1|TCF4|ARX,-1.4,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.8,C0023440,M0000001,1,0,DisGeNET,35,Acute Erythroblastic Leukemia,,-2.8,4.2,4.1,30304,302,168,7,4.2,1.5,2034|2078|2113|2322|4306|4602|6886,EPAS1|ERG|ETS1|FLT3|NR3C2|MYB|TAL1,-1.4,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.8,C0272138,M0000001,1,0,DisGeNET,35,Erythroblastosis,,-2.8,8.1,5,30304,89,168,4,2.4,1.2,2078|2113|3727|51162,ERG|ETS1|JUND|EGFL7,-1.4,0
1,0,0,0,0,0,0,-2.8,0,0,0,0,0,0,C0748355,M1000000,1,0,DisGeNET,35,Acute respiratory distress,,-2.8,13,5.8,30304,147,47,3,6.4,3.6,4988|5293|6404,OPRM1|PIK3CD|SELPLG,-1.4,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.8,C0024530,M0000001,1,0,DisGeNET,35,Malaria,,-2.8,2.9,3.8,30304,684,168,11,6.5,1.9,639|1390|2321|3479|4094|5788|6863|7450|9734|9745|11214,PRDM1|CREM|FLT1|IGF1|MAF|PTPRC|TAC1|VWF|HDAC9|ZNF536|AKAP13,-1.4,0
0,0,1,0,0,0,1,0,0,-2.1,0,0,0,-2.8,C0020619,M0010001,2,0,DisGeNET,35,Hypogonadism,,-2.8,4.2,4.1,30304,304,168,7,4.2,1.5,2567|3479|6663|6926|7068|55636|63976,GABRG3|IGF1|SOX10|TBX3|THRB|CHD7|PRDM16,-1.4,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.8,C0220650,M0000001,1,0,DisGeNET,35,Metastatic malignant neoplasm to brain,,-2.8,3.7,4,30304,392,168,8,4.8,1.6,2296|2308|2321|3479|4854|5629|6935|9839,FOXC1|FOXO1|FLT1|IGF1|NOTCH3|PROX1|ZEB1|ZEB2,-1.4,0
1,0,1,1,0,0,1,-2.4,0,-2.7,-2.7,0,0,-2.8,C0007785,M1011001,4,0,DisGeNET,35,Cerebral Infarction,,-2.8,2.9,3.7,30304,687,168,11,6.5,1.9,1523|2321|3479|3516|3727|4306|4854|6573|7450|7857|53335,CUX1|FLT1|IGF1|RBPJ|JUND|NR3C2|NOTCH3|SLC19A1|VWF|SCG2|BCL11A,-1.4,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.8,C3805043,M0000001,1,0,DisGeNET,35,Vascular cognitive impairment,,-2.8,13,5.8,30304,42,168,3,1.8,1,3479|4854|9734,IGF1|NOTCH3|HDAC9,-1.4,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.8,C4551506,M0000001,1,0,DisGeNET,35,Paroxysmal Nonkinesigenic Dyskinesia 1,,-2.8,13,5.8,30304,42,168,3,1.8,1,860|1902|4854,RUNX2|LPAR1|NOTCH3,-1.4,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.8,C0235527,M0000001,1,0,DisGeNET,35,"Heart Failure, Right-Sided",,-2.8,5.9,4.5,30304,154,168,5,3,1.3,2034|3479|4306|7450|9734,EPAS1|IGF1|NR3C2|VWF|HDAC9,-1.4,0
0,0,1,0,0,0,0,0,0,-2.8,0,0,0,0,C0085136,M0010000,1,0,DisGeNET,35,Central Nervous System Neoplasms,,-2.8,13,5.7,30304,180,40,3,7.5,4.2,6663|8850|10215,SOX10|KAT2B|OLIG2,-1.4,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.8,C0020305,M0000001,1,0,DisGeNET,35,Hydrops Fetalis,,-2.8,7.8,4.9,30304,92,168,4,2.4,1.2,1301|5337|5745|54345,COL11A1|PLD1|PTH1R|SOX18,-1.4,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.8,C4721579,M0000001,1,0,DisGeNET,35,Secondary malignant neoplasm of colon and/or rectum,,-2.8,3.6,3.9,30304,397,168,8,4.8,1.6,2321|3479|3663|5452|5788|6573|6935|51162,FLT1|IGF1|IRF5|POU2F2|PTPRC|SLC19A1|ZEB1|EGFL7,-1.4,0
0,0,0,0,1,0,0,0,0,0,0,-2.8,0,0,C0023264,M0000100,1,0,DisGeNET,35,Leigh Disease,,-2.8,13,5.7,30304,144,50,3,6,3.4,2690|4254|65108,GHR|KITLG|MARCKSL1,-1.4,0
0,0,0,0,1,0,0,0,0,0,0,-2.8,0,0,C1257925,M0000100,1,0,DisGeNET,35,"Mammary Carcinoma, Animal",,-2.8,13,5.7,30304,144,50,3,6,3.4,2100|4254|50486,ESR2|KITLG|G0S2,-1.4,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.8,C0015826,M0000001,1,0,DisGeNET,35,Fenestration (morphologic abnormality),,-2.8,13,5.7,30304,43,168,3,1.8,1,4208|6863|6926,MEF2C|TAC1|TBX3,-1.4,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.8,C0281508,M0000001,1,0,DisGeNET,35,Desmoplastic Small Round Cell Tumor,,-2.8,13,5.7,30304,43,168,3,1.8,1,2078|2308|4773,ERG|FOXO1|NFATC2,-1.4,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.8,C0027126,M0000001,1,0,DisGeNET,35,Myotonic Dystrophy,,-2.8,5.8,4.5,30304,155,168,5,3,1.3,3782|4205|4208|6925|83641,KCNN3|MEF2A|MEF2C|TCF4|FAM107B,-1.4,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.8,C0153349,M0000001,1,0,DisGeNET,35,Malignant neoplasm of tongue,,-2.8,5.8,4.5,30304,155,168,5,3,1.3,864|2308|3516|5396|6935,RUNX3|FOXO1|RBPJ|PRRX1|ZEB1,-1.4,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.7,C0017654,M0000001,1,0,DisGeNET,35,Glomerular Filtration Rate,,-2.7,3.6,3.9,30304,399,168,8,4.8,1.6,2122|5396|6660|6909|7942|26040|26207|80731,MECOM|PRRX1|SOX5|TBX2|TFEB|SETBP1|PITPNC1|THSD7B,-1.4,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.7,C1368898,M0000001,1,0,DisGeNET,35,Adult Teratoma,,-2.7,7.8,4.9,30304,93,168,4,2.4,1.2,4810|6935|6938|55636,NHS|ZEB1|TCF12|CHD7,-1.4,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.7,C0036631,M0000001,1,0,DisGeNET,35,Seminoma,,-2.7,4.1,4,30304,311,168,7,4.2,1.5,639|794|1523|2308|6660|9734|64321,PRDM1|CALB2|CUX1|FOXO1|SOX5|HDAC9|SOX17,-1.4,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.7,C0280803,M0000001,1,0,DisGeNET,35,Primary central nervous system lymphoma,,-2.7,5.8,4.5,30304,156,168,5,3,1.3,639|1879|4155|6573|26011,PRDM1|EBF1|MBP|SLC19A1|TENM4,-1.4,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.7,C0302511,M0000001,1,0,DisGeNET,35,Small for gestational age fetus,,-2.7,5.8,4.5,30304,156,168,5,3,1.3,2321|3479|7068|57477|170302,FLT1|IGF1|THRB|SHROOM4|ARX,-1.4,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.7,C0015397,M0000001,1,0,DisGeNET,35,Disorder of eye,,-2.7,3.6,3.9,30304,400,168,8,4.8,1.6,1301|1462|2296|2308|3479|5080|6926|170691,COL11A1|VCAN|FOXC1|FOXO1|IGF1|PAX6|TBX3|ADAMTS17,-1.4,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.7,C0040128,M0000001,1,0,DisGeNET,35,Thyroid Diseases,,-2.7,4.7,4.2,30304,230,168,6,3.6,1.4,2572|3479|3727|6926|30009|169792,GAD2|IGF1|JUND|TBX3|TBX21|GLIS3,-1.4,0
0,0,0,0,1,0,0,0,0,0,0,-2.7,0,0,C0024667,M0000100,1,0,DisGeNET,35,Animal Mammary Neoplasms,,-2.7,12,5.6,30304,147,50,3,6,3.4,2100|4254|50486,ESR2|KITLG|G0S2,-1.3,0
1,0,0,0,0,0,1,-2.5,0,0,0,0,0,-2.7,C0376618,M1000001,2,0,DisGeNET,35,Endotoxemia,,-2.7,3.6,3.9,30304,401,168,8,4.8,1.6,1390|3479|3727|4155|4205|7450|9734|64321,CREM|IGF1|JUND|MBP|MEF2A|VWF|HDAC9|SOX17,-1.3,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.7,C0005745,M0000001,1,0,DisGeNET,35,Blepharoptosis,,-2.7,3,3.7,30304,595,168,10,6,1.8,3479|4094|4810|4854|5080|6663|9839|9935|26040|55636,IGF1|MAF|NHS|NOTCH3|PAX6|SOX10|ZEB2|MAFB|SETBP1|CHD7,-1.3,0
1,0,0,0,0,0,0,-2.7,0,0,0,0,0,0,C0004565,M1000000,1,0,DisGeNET,35,"Melanoma, B16",,-2.7,12,5.6,30304,157,47,3,6.4,3.6,712|5293|55509,C1QA|PIK3CD|BATF3,-1.3,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.7,C0011603,M0000001,1,0,DisGeNET,35,Dermatitis,,-2.7,3.3,3.8,30304,496,168,9,5.4,1.7,2034|2113|2322|3516|3727|3909|4306|6863|23543,EPAS1|ETS1|FLT3|RBPJ|JUND|LAMA3|NR3C2|TAC1|RBFOX2,-1.3,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.7,C0001144,M0000001,1,0,DisGeNET,35,Acne Vulgaris,,-2.7,7.7,4.8,30304,94,168,4,2.4,1.2,2308|3479|9734|26040,FOXO1|IGF1|HDAC9|SETBP1,-1.3,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.7,C0332840,M0000001,1,0,DisGeNET,35,Amputated structure (morphologic abnormality),,-2.7,7.7,4.8,30304,94,168,4,2.4,1.2,4810|5915|7450|9734,NHS|RARB|VWF|HDAC9,-1.3,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.7,C0271084,M0000001,1,0,DisGeNET,35,Exudative age-related macular degeneration,,-2.7,5.7,4.4,30304,158,168,5,3,1.3,2321|3479|4306|6095|7450,FLT1|IGF1|NR3C2|RORA|VWF,-1.3,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.7,C0949690,M0000001,1,0,DisGeNET,35,Spondylarthritis,,-2.7,5.7,4.4,30304,158,168,5,3,1.3,860|864|3479|6863|30009,RUNX2|RUNX3|IGF1|TAC1|TBX21,-1.3,0
0,0,0,0,0,1,1,0,0,0,0,0,-2.5,-2.7,C1854882,M0000011,2,0,DisGeNET,35,Absent speech,,-2.7,4.7,4.2,30304,232,168,6,3.6,1.4,6660|6925|9839|26040|57477|63976,SOX5|TCF4|ZEB2|SETBP1|SHROOM4|PRDM16,-1.3,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.7,C0027659,M0000001,1,0,DisGeNET,35,"Neoplasms, Experimental",,-2.7,7.6,4.8,30304,95,168,4,2.4,1.2,1462|2034|2322|55959,VCAN|EPAS1|FLT3|SULF2,-1.3,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.7,C2347762,M0000001,1,0,DisGeNET,35,Childhood Teratoma,,-2.7,7.6,4.8,30304,95,168,4,2.4,1.2,4810|6935|6938|55636,NHS|ZEB1|TCF12|CHD7,-1.3,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.7,C0235031,M0000001,1,0,DisGeNET,35,Neurologic Symptoms,,-2.7,4.6,4.2,30304,233,168,6,3.6,1.4,4854|5745|6663|6925|7450|170302,NOTCH3|PTH1R|SOX10|TCF4|VWF|ARX,-1.3,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.7,C1837260,M0000001,1,0,DisGeNET,35,Prominent forehead,,-2.7,5.7,4.4,30304,159,168,5,3,1.3,2296|3479|4983|26040|170302,FOXC1|IGF1|OPHN1|SETBP1|ARX,-1.3,0
0,0,0,1,0,0,1,0,0,0,-2.1,0,0,-2.7,C0011644,M0001001,2,0,DisGeNET,35,Scleroderma,,-2.7,4,4,30304,316,168,7,4.2,1.5,2113|2296|4602|6863|6886|23543|30009,ETS1|FOXC1|MYB|TAC1|TAL1|RBFOX2|TBX21,-1.3,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.7,C2931498,M0000001,1,0,DisGeNET,35,"Mental Retardation, X-Linked 1",,-2.7,12,5.5,30304,45,168,3,1.8,1,4983|5456|170302,OPHN1|POU3F4|ARX,-1.3,0
1,0,0,0,0,0,1,-2.7,0,0,0,0,0,-2.5,C0038002,M1000001,2,0,DisGeNET,35,Splenomegaly,,-2.7,7.5,4.8,30304,345,47,4,8.5,4.1,3119|5293|6916|57817,HLA-DQB1|PIK3CD|TBXAS1|HAMP,-1.3,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.7,C0238790,M0000001,1,0,DisGeNET,35,bone destruction,,-2.7,4.6,4.2,30304,234,168,6,3.6,1.4,860|864|1523|5337|6095|9734,RUNX2|RUNX3|CUX1|PLD1|RORA|HDAC9,-1.3,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.7,C0220615,M0000001,1,0,DisGeNET,35,Adult Acute Myeloblastic Leukemia,,-2.7,5.6,4.4,30304,160,168,5,3,1.3,2078|2122|2321|2322|63976,ERG|MECOM|FLT1|FLT3|PRDM16,-1.3,0
